Interval End,Yarrawonga Offtake Pump station,Yarrawonga Wastewater Winter Storage - Irrigation,Non Potable Offtake Water Pump Station (purple pipe),Wangaratta Kerr St Tanks,Wangaratta Wastewater Purification Plant,Myrtleford Buffalo Creek Sewer Pump Station,Baranduda Low Level Water Pump Station,Wodonga (Baranduda) Wastewater Purification Plant,Mount Beauty Wastewater Purification Plant,Bright Wastewater Purification Plant,Wangaratta - Phillipson St Storage  Clear Water Pump Station,Myrtleford Water Treatment Plant & Reservoir,Corryong Water Treatment Plant - Water Storage 3,Wodonga Head Office,Bright Water Treatment Plant & Off stream storage,Wodonga Raw Water Pump Station,Wangaratta Offtake / Treatment Plant / Distribution Pumping,Benalla Wastewater Purification Plant / Farm,Wangaratta Wastewater Purification Plant,Wangaratta Swan St Sewer Pump Station,Wangaratta Trade Waste Treatment Plant,Wahgunyah Wastewater Purification Plant,Wodonga Pump Station 01,Wahgunyah Water Treatment Plant,Wodonga High Level Water Pump Station,Corryong Offtake Sewer Pump Station (Nariel Creek),Wodonga Water Treatment Plant,Benalla Water Treatment Plant,Myrtleford Wastewater Purification Plant - Area 2 (Depot),Yarrawonga Water Treatment Plant,Wodonga West Wod Wastewater Purification Plant
Sat 30 Nov 2019 18:00,23.308,38.592,2.432,1.184,48.704,0.014,0.206,6.992,10.304,15.7,9.208,5.119,4.784,11.488,54.88,0.66,23.632,21.264,41.824,0.254,7.568,19.072,22.82,2.778,0.816,6.76,83.94,4.092,7.775,55.176,324.3
Sat 30 Nov 2019 18:30,23.346,33.967,2.248,1.119,48.544,0.014,0.11,7.039,9.248,15.4,9.584,4.288,4.991,11.744,55.391,0.7,24.232,20.736,42.144,13.8,7.528,19.088,26.84,1.969,0.808,6.74,26.24,4.084,7.807,68.416,304.7
Sat 30 Nov 2019 19:00,8.57,29.247,2.272,1.087,48.8,0.014,0.126,6.999,9.76,15.7,9.392,4.224,4.936,11.423,55.232,0.66,24.288,20.696,41.92,13.44,7.512,19.064,28.452,2.41,0.808,6.74,7.32,4.552,7.775,49.088,293.7
Sat 30 Nov 2019 19:30,0.022,29.512,2.312,1.184,48.64,0.014,0.126,6.975,8.863,15.7,9.064,4.544,9.703,11.999,56.447,0.66,23.016,20.576,42.016,0.247,7.488,19.016,26.396,1.877,0.816,6.73,7.36,4.304,1.28,35.816,284.6
Sat 30 Nov 2019 20:00,0.022,29.151,2.392,1.216,48.672,0.014,0.11,7.016,12.608,15.8,7.12,4.384,16.184,11.712,55.999,0.66,41.664,20.631,41.632,9.959,7.552,19.056,26.932,2.278,0.816,6.75,7.62,4.352,0.608,36.672,287.2
Sat 30 Nov 2019 20:30,0.02,29.472,2.264,1.312,48.767,0.014,0.126,7.022,8.864,15.9,6.375,4.416,15.912,12.448,57.376,0.66,75.632,20.592,41.312,1.863,7.662,19.096,24.816,2.795,0.816,6.75,8.08,4.316,0.576,49.256,284.7
Sat 30 Nov 2019 21:00,19.878,29.936,2.128,1.28,48.64,0.014,0.126,7.008,9.92,15.7,5.656,4.256,15.68,11.903,56.831,0.7,79.104,20.631,41.44,13.272,7.56,19.008,21.66,3.069,0.8,6.74,8.84,4.372,0.543,62.88,282.2
Sat 30 Nov 2019 21:30,23.36,31.919,2.28,1.216,48.768,0.014,0.11,13.096,8.704,15.8,5.616,4.608,4.8,10.911,56.351,0.68,70.2,20.544,41.087,0.407,7.511,18.968,22.736,19.443,0.784,6.75,8.38,4.372,0.575,59.52,288.6
Sat 30 Nov 2019 22:00,23.366,29.648,2.28,1.312,48.608,0.014,0.126,12.535,13.278,15.5,4.496,4.352,14.888,10.24,28.672,0.76,58.944,20.624,41.216,10.6,10.751,19.04,18.968,87.166,0.792,6.71,7.52,4.396,0.576,51.872,284.8
Sat 30 Nov 2019 22:30,23.356,31.351,2.272,1.312,48.767,0.014,0.11,11.303,7.168,15.6,3.384,4.48,17.071,10.591,28.864,284.02,57.776,21.736,40.672,0.254,17.192,19,18.468,93.837,0.768,6.71,7.58,4.324,8.384,48.272,283.7
Sat 30 Nov 2019 23:00,23.334,30.808,2.28,1.344,48.512,0.014,0.175,11.151,12.447,16,4.112,4.32,18.024,10.464,20.96,446.42,43.136,21.527,40.288,12.159,17.688,19.048,18.796,91.36,0.768,6.71,7.6,4.436,8.928,42.992,276.2
Sat 30 Nov 2019 23:30,10.866,29.864,2.28,1.28,48.608,17.836,30.336,14.44,5.792,15.3,3.736,4.544,28.232,10.239,6.848,446.74,30.432,21.488,40.576,1.015,17.952,19.032,15.272,93.585,95.464,6.71,9.8,4.388,8.832,43.752,272.3
Sun 01 Dec 2019 00:00,0.022,31.432,2.184,1.248,48.608,17.85,42.432,13.831,12.16,15.5,3.44,4.32,27.712,11.168,6.848,447.14,32.464,21.416,41.055,0.247,17.176,19,18.464,91.073,145.32,6.72,7.3,4.372,8.672,14.04,267.3
Sun 01 Dec 2019 00:30,0.022,30.295,2.32,1.375,48.448,17.763,42.208,12.32,8.544,15.6,3.792,4.192,26.839,11.328,6.848,446.38,47.664,21.184,41.055,10.303,17.232,19.056,19.408,89.998,145.192,6.71,7.22,4.7,1.408,12.624,265
Sun 01 Dec 2019 01:00,0.02,31.214,2.328,1.248,48.64,17.687,41.968,11.256,8.48,15.7,3.975,4.32,16.392,11.072,6.752,446.72,67.712,21.319,41.055,0.247,17.16,19.008,16.668,95.131,144.968,6.72,7.16,4.312,0.576,27.328,266.2
Sun 01 Dec 2019 01:30,0.022,31.416,2.328,1.376,48.416,17.615,41.968,11.432,10.015,15.7,3.888,4.416,17.192,11.487,6.751,342.86,66.224,21.384,41.44,0.24,17.144,19.048,16.652,85.441,145.36,6.72,7.18,4.368,0.543,12.48,266.7
Sun 01 Dec 2019 02:00,0.02,29.943,2.328,1.28,48.576,17.561,41.856,14.232,8.127,15.7,3.576,4.288,23.528,11.168,6.911,301.44,65.112,21.272,41.6,9.688,17.176,19.016,15.284,68.556,145.44,6.72,8.96,4.392,0.576,13.952,264.5
Sun 01 Dec 2019 02:30,0.022,33.415,2.398,1.312,48.224,17.509,41.52,13.791,12.031,15.4,3.728,4.448,26.048,11.04,6.784,288.4,50.048,21.256,41.568,0.231,17.208,18.984,13.996,2.573,144.96,6.72,7.18,11.308,8.096,16.648,262.5
Sun 01 Dec 2019 03:00,0.022,32.224,2.383,1.408,48.48,17.468,41.424,12.151,6.208,15.3,4.143,4.384,8.784,10.72,7.135,173.5,30.344,21.896,41.888,0.24,17.168,18.96,13.536,2.979,144.872,6.73,7.9,30.548,8.992,9.552,255.9
Sun 01 Dec 2019 03:30,0.02,32.44,2.416,1.312,48.288,17.43,41.344,11.295,13.183,15.4,4.168,4.352,4.648,10.623,6.591,103.3,29.832,21.528,41.6,0.24,17.16,19.016,12.376,2.354,123.448,6.72,7.08,30.884,9.056,14.736,252.9
Sun 01 Dec 2019 04:00,0.022,33.528,2.398,1.344,48.48,17.369,33.808,11.591,8.608,15.4,3.647,4.96,4.68,10.975,6.912,0.72,43.712,21.472,41.279,0.24,17.2,18.992,12.676,1.998,72.352,6.71,7.04,31.18,8.992,16.024,254.6
Sun 01 Dec 2019 04:30,0.022,31.448,2.391,1.344,48.48,17.812,0.11,14.576,9.92,15.4,3.663,4.768,15.615,10.24,6.944,0.64,67.128,21.471,41.248,0.231,17.136,18.984,12.848,1.798,53.656,6.71,8.62,31.368,7.967,9.8,254.8
Sun 01 Dec 2019 05:00,0.02,34.024,2.376,1.344,48.32,17.927,0.19,14.118,7.806,15.6,5.44,4.256,15.839,10.592,6.688,0.66,67.68,21.48,41.792,10.224,11.08,19.016,12.848,2.001,53.656,6.7,6.92,31.652,7.806,22.28,263.4
Sun 01 Dec 2019 05:30,0.022,34.751,2.24,1.12,48.959,17.908,0.19,11.367,9.344,15.9,5.928,4.256,10.72,9.631,6.751,0.72,69.584,21.44,42.048,0.24,7.336,18.992,12.976,2.434,11.456,6.7,6.76,32.024,7.838,11.664,272.3
Sun 01 Dec 2019 06:00,0.022,32.504,2.184,1.248,49.183,17.923,0.19,8.256,9.919,15.5,5.798,4.223,4.656,10.208,7.072,0.78,80.008,21.592,42.368,0.231,7.312,19.008,12.656,2.921,0.76,6.69,6.84,32.58,7.807,23.352,267.4
Sun 01 Dec 2019 06:30,0.02,33.087,2.16,1.152,49.022,17.915,0.19,6.991,8.928,15.6,5.92,4.319,4.696,9.375,6.591,0.7,84.664,21.287,42.335,10.08,7.768,19.016,13.744,61.243,0.744,6.69,6.74,32.592,1.311,23.976,261.1
Sun 01 Dec 2019 07:00,0.022,31.919,2.168,2.688,48.991,17.936,0.175,7.072,8.32,15.5,6.199,4.223,4.824,9.152,6.655,0.7,73.24,21.272,41.888,0.24,7.623,19.04,15.12,84.719,0.736,6.7,8.46,23.544,0.575,10.168,253.3
Sun 01 Dec 2019 07:30,16.752,31.39,2.24,11.84,49.216,0.214,0.271,7.072,8.32,15.4,6.286,4.224,6,9.951,9.279,0.78,54.368,21.48,42.08,3.456,7.639,19.048,18.432,22.087,0.736,6.71,76.92,4.168,0.543,48.464,252.5
Sun 01 Dec 2019 08:00,16.79,10.92,2.176,11.712,49.024,0.014,0.238,7.024,12.095,15.4,6.928,4.159,15.856,8.736,47.967,0.72,34.144,20.584,41.792,8.815,7.487,19,21.4,2.371,0.744,6.7,84.4,4.072,0.576,57.44,251.9
Sun 01 Dec 2019 08:30,23.374,8.384,2.391,11.744,49.312,0.014,0.271,7.008,7.231,15.4,6.936,4.448,18.608,9.12,55.328,0.7,22.696,20.662,42.495,13.903,7.416,19.088,19.692,2.739,0.728,6.7,86.8,3.992,0.576,48.616,251.9
Sun 01 Dec 2019 09:00,23.364,25.68,2.264,5.92,49.344,0.014,0.222,7.031,13.376,15.8,6.576,4.192,28.215,8.896,56.254,0.68,22.472,20.503,42.303,12.271,7.464,19.08,25.576,2.941,0.736,6.72,83.88,4.296,0.576,53.16,249.4
Sun 01 Dec 2019 09:30,23.366,25.799,2.264,1.215,49.183,0.014,0.238,11.032,8.831,15.6,7,17.184,24.256,9.375,54.24,0.68,21.448,20.472,42.496,6.128,7.359,19.056,27.928,1.733,0.736,6.69,83.94,4.26,0.608,56.936,251.8
Sun 01 Dec 2019 10:00,17.438,25.775,1.647,1.088,48.8,0.014,0.255,7.166,16.287,15.5,6.216,18.143,16.792,9.44,53.504,0.68,19.336,20.72,42.496,13.344,7.367,19.087,30.512,1.916,0.752,6.69,84.42,4.244,0.575,58.152,256.7
Sun 01 Dec 2019 10:30,0.022,25.695,0.191,1.152,48.512,0.014,27.12,7.175,7.744,15.4,5.96,19.072,16.88,8.896,59.392,114.44,27.824,20.688,42.752,14.432,7.416,19.103,31.488,2.329,38.664,6.7,82.18,4.224,8.128,38.536,258.7
Sun 01 Dec 2019 11:00,12.002,26.328,0.32,1.216,48.704,0.014,38.128,7.119,11.871,15.4,5.6,18.688,16.87,10.848,60.032,173.1,59.568,20.704,42.623,13.535,7.376,19.088,33.344,2.222,56.184,6.69,89.36,4.552,8.896,32.088,262.2
Sun 01 Dec 2019 11:30,23.368,26.28,0.183,1.248,48.544,0.014,38.032,7.08,10.784,15.5,4.352,19.072,18.24,9.152,54.88,262.96,59.872,20.608,42.56,1.903,7.384,19.087,31.816,2.809,56.192,6.7,84.26,4.176,8.928,56.28,263.7
Sun 01 Dec 2019 12:00,10.048,25.92,0.191,1.152,48.832,0.014,38.08,7.111,10.4,15.9,4.048,18.848,28.248,10.144,29.6,302,54.608,20.592,42.464,16.431,7.367,19.096,31.656,2.715,56.344,6.69,83.76,4.188,8.992,25.76,272.5
Sun 01 Dec 2019 12:30,0.022,26.224,0.304,1.216,48.64,0.014,38.176,11.04,12.447,15.5,3.815,18.88,27.928,10.304,28.799,301.2,23.736,20.759,42.368,0.247,7.416,19.12,30.124,2.167,56.304,6.69,84.5,4.196,1.44,22.344,271.1
Sun 01 Dec 2019 13:00,0.022,25.952,0.191,4.928,48.735,0.014,37.919,7.08,8.608,15.4,3.647,18.208,15.152,10.496,28.768,301,43.248,20.808,42.464,12.871,7.352,19.096,26.336,1.933,56.272,6.66,82.82,4.176,0.576,12.856,270.5
Sun 01 Dec 2019 13:30,0.02,25.888,0.176,11.168,40.896,0.014,37.744,7.12,12.864,15.4,3.448,18.624,4.784,9.184,18.335,300.3,86.984,20.816,42.304,9.848,8.04,19.08,26.908,1.716,56.176,6.67,86.9,4.128,0.575,18.048,277.1
Sun 01 Dec 2019 14:00,0.022,25.718,0.863,1.12,33.855,0.014,21.376,7.064,10.399,15.4,3.488,18.784,4.726,9.439,9.728,300.22,80.472,20.736,41.728,1.48,7.559,19.128,25.452,2.275,56.12,6.65,84.18,4.212,0.575,18.608,273.6
Sun 01 Dec 2019 14:30,0.02,0.216,1.52,1.28,33.92,0.014,0.238,7.143,11.648,15.3,3.535,19.615,15.479,9.28,7.264,301.58,59.88,20.8,42.336,13.528,7.359,19.16,26.464,2.839,56.424,6.66,84.16,4.168,8.224,13.544,273.7
Sun 01 Dec 2019 15:00,0.022,0.16,0.414,1.184,34.719,0.014,0.271,7.104,9.6,15.3,3.6,19.103,15.719,9.28,6.879,123.54,57.824,20.775,42.4,9.52,7.359,19.359,29.552,2.716,56.384,6.67,84.1,4.16,9.024,20.28,269.9
Sun 01 Dec 2019 15:30,0.022,0.152,1.24,1.248,33.824,0.014,0.238,7.096,11.328,15.3,3.552,18.784,4.624,9.92,6.848,0.64,58.296,20.736,41.504,2.918,7.359,19.16,25.932,1.708,56.312,6.67,84.14,4.172,9.024,11.768,263.3
Sun 01 Dec 2019 16:00,0.02,0.536,1.632,1.184,33.695,0.014,0.222,7.064,9.12,15.3,3.752,14.848,4.816,10.208,7.008,0.66,31.92,20.64,40.991,11.992,7.52,19.04,25.976,1.962,56.24,6.65,84.38,4.392,9.024,22.672,260.7
Sun 01 Dec 2019 16:30,16.58,0.16,1.032,1.28,33.856,0.014,0.239,7.031,11.008,15.3,4.64,15.967,4.656,9.663,6.56,0.66,22.936,20.799,40.928,0.24,7.56,19.087,26.836,1.72,18.816,6.65,66.32,24.68,7.935,31.992,253.2
Sun 01 Dec 2019 17:00,23.396,0.344,1.792,1.28,33.728,0.014,0.19,7.04,7.711,15.4,5.312,19.36,12.504,9.567,6.88,0.68,19.672,20.847,40.766,11.56,7.351,19.128,28.368,2.334,0.736,6.66,10.42,30.476,7.807,63.792,250.9
Sun 01 Dec 2019 17:30,23.396,0.16,2.023,1.248,33.919,0.014,0.175,11.055,9.822,15.4,5.856,12.288,15.904,10.495,6.432,0.7,17.288,20.728,40.576,12.095,7.367,19.198,27.548,2.621,0.728,6.65,7.1,30.744,7.838,72.48,248.4
Sun 01 Dec 2019 18:00,23.35,0.311,2.272,1.28,33.887,0.014,0.19,7.088,12.255,15.3,5.824,5.823,16.08,9.598,6.943,0.68,17.6,20.856,40.672,3.784,7.288,19.167,29.136,2.307,0.72,6.66,7.04,31.12,7.775,43.544,246.3
Sun 01 Dec 2019 18:30,23.36,0.391,2.304,1.216,33.726,0.014,0.175,7.08,7.487,15.7,5.896,5.824,8.008,10.176,7.295,0.74,19.272,20.815,40.736,12.848,7.352,19.184,26.016,1.716,0.72,6.66,6.94,31.26,7.838,56.912,245.6
Sun 01 Dec 2019 19:00,5.414,0.919,2.336,1.376,33.919,0.014,0.19,7.072,13.28,15.3,6.087,5.983,4.896,9.759,6.783,0.72,17.608,20.799,41.248,15.959,7.359,19.16,24.728,2.332,0.72,6.65,8.8,31.56,7.903,32.408,242.7
Sun 01 Dec 2019 19:30,0.022,0.574,2.32,1.376,33.695,0.014,0.19,7.048,6.527,15.4,5.855,6.112,7.135,10.911,25.056,0.72,16.992,20.768,41.888,16.527,7.44,19.168,29.776,1.764,0.728,6.65,7.26,31.804,1.472,11,244.4
Sun 01 Dec 2019 20:00,0.02,0.791,2.28,1.376,33.952,0.014,0.175,7.015,14.752,15.3,5.752,5.758,14.35,12.127,55.071,0.7,15.88,20.88,41.632,13.992,7.504,19.12,28.372,2.655,0.728,6.65,7.18,32.128,0.8,24.848,246.9
Sun 01 Dec 2019 20:30,0.022,0.335,1.984,1.344,33.695,0.014,0.19,6.999,7.84,15.4,5.768,5.919,12.52,11.456,55.903,0.74,16.568,20.792,41.119,18.959,8.287,19.12,28.908,55.211,0.728,6.64,8.02,14.128,0.576,23.128,248.6
Sun 01 Dec 2019 21:00,0.022,0.614,2.008,1.471,33.887,0.014,0.19,7.047,13.024,15.3,3.903,5.856,2.919,12.352,53.12,0.72,16.376,20.712,40.992,17.592,7.52,19.128,26.84,87.417,0.728,6.66,8.92,31.044,0.672,9.856,248.6
Sun 01 Dec 2019 21:30,0.02,0.511,2.128,1.44,33.695,0.014,0.175,11.232,10.335,15.3,3.311,6.272,2.535,10.784,53.792,0.8,23.928,20.728,41.376,5.343,7.528,19.152,27.936,85.104,0.72,6.65,7.24,32.476,0.703,18.792,255.5
Sun 01 Dec 2019 22:00,0.022,0.671,2.023,1.439,33.92,0.014,0.19,10.088,11.68,15.2,3.095,5.791,10.495,10.72,59.488,0.72,56.168,20.84,41.599,14.072,10.992,19.152,26.264,84.794,0.72,6.65,7.44,32.412,0.64,13.056,259.6
Sun 01 Dec 2019 22:30,0.02,0.206,2.32,1.344,33.856,0.014,0.191,12.272,10.336,15.2,2.999,6.175,7.392,10.655,60.191,0.74,56.496,20.824,42.304,14.071,17.504,19.04,25.792,93.301,0.736,6.64,7.2,32.916,8.479,9.112,256.7
Sun 01 Dec 2019 23:00,0.022,0.704,2.24,1.407,32.224,0.014,0.19,12.944,8.607,15.3,3.688,5.888,2.519,10.784,32.832,0.72,39.104,20.88,41.471,13.256,17.264,19.12,26.08,92.121,0.72,6.62,8.68,20.336,9.344,21.928,255.6
Sun 01 Dec 2019 23:30,0.02,0.622,2.264,1.471,27.039,17.81,30,11.647,10.304,15.5,3.616,6.143,3.232,9.952,29.248,0.74,25.624,20.728,41.632,0.24,17.296,19.127,25.636,94.085,68.896,6.63,7.28,4.284,9.152,9.112,256
Mon 02 Dec 2019 00:00,0.022,0.624,2.008,1.344,17.024,17.875,42.463,9.48,10.272,15.5,3.422,6.24,13.91,10.848,29.152,0.8,23.688,20.808,41.536,11.447,17.232,19.096,28.648,91.007,102.224,6.61,7.14,4.256,9.088,10.176,255.4
Mon 02 Dec 2019 00:30,0.022,0.512,2.304,1.376,1.248,17.765,42.255,13.048,11.392,15.4,3.576,6.815,18.639,10.943,18.688,0.74,23.536,20.688,41.216,0.24,17.624,19.118,26.092,86.844,101.864,6.6,7.02,4.128,1.472,20.92,251.2
Mon 02 Dec 2019 01:00,0.02,0.478,2.32,1.312,1.344,17.579,42.159,13.504,10.528,15.7,3.655,5.983,15.672,10.944,9.12,0.74,22.048,20.84,41.568,0.24,17.216,19.08,20.904,93.254,101.912,6.58,8.74,4.368,0.576,8.992,250.6
Mon 02 Dec 2019 01:30,14.486,1.36,2.32,1.408,1.28,17.765,41.968,12.376,11.296,15.3,3.696,4.832,15.072,11.456,9.216,0.72,41.016,20.784,41.439,10.48,17.264,19.112,18.916,19.93,101.56,6.59,7.08,4.296,0.543,29.808,246
Mon 02 Dec 2019 02:00,23.374,0.616,2.328,1.376,1.28,17.787,41.76,9.872,9.376,15.3,3.591,4.384,25.776,10.431,7.615,0.8,56.048,20.84,41.44,0.24,17.248,19.032,16.568,2.871,101.304,6.58,7.94,4.248,0.575,51.52,243.5
Mon 02 Dec 2019 02:30,23.4,0.792,2.36,1.376,1.312,17.84,41.904,11.143,12.543,15.3,3.24,4.512,27.591,10.878,7.071,0.74,50.096,20.944,41.151,0.24,17.4,19.064,14.752,2.288,101.688,6.58,7.1,4.652,8.224,42.024,239.1
Mon 02 Dec 2019 03:00,5.618,0.599,2.336,1.44,1.28,17.881,41.728,12.863,5.791,15.3,3.504,4.512,16.328,10.304,6.943,0.74,20.816,20.832,41.408,5.215,17.88,19.08,13.6,2.22,60.776,6.56,8.8,4.268,9.056,32.672,233.1
Mon 02 Dec 2019 03:30,0.022,0.784,2.328,1.344,1.248,17.893,23.808,12.64,10.912,15.4,3.408,4.256,17.423,10.56,7.104,0.72,20.88,20.856,42.304,6.504,17.416,19.095,14.056,1.939,53.24,6.58,7.08,4.208,9.024,9.048,227.9
Mon 02 Dec 2019 04:00,0.02,0.944,2.352,1.344,1.312,17.859,0.19,12.424,9.632,15.4,3.143,4.352,25.064,10.272,6.943,0.8,21.48,20.904,42.08,0.231,17.2,19.064,14.412,1.839,7.304,6.56,7.06,4.3,9.056,9.632,227.4
Mon 02 Dec 2019 04:30,0.022,0.375,2.392,1.376,1.28,17.86,0.175,11.304,8.832,15.4,3.551,4.352,28.288,10.72,6.784,0.74,21.536,20.872,41.248,0.24,17.24,19.096,14.236,2.776,0.736,6.56,8.74,4.252,7.935,23.024,214.7
Mon 02 Dec 2019 05:00,0.022,0.64,2.36,1.344,1.407,17.868,0.19,10.575,11.072,15.5,5.055,4.384,19.56,10.464,6.88,0.74,27.048,20.92,42.4,0.24,11.128,19.048,14.876,2.547,0.736,6.55,7,4.244,7.775,9.968,221.1
Mon 02 Dec 2019 05:30,0.02,0.783,2.383,1.28,3.104,17.846,0.175,14.127,5.44,15.3,5.87,4.192,5.103,10.432,6.88,0.74,51.16,20.944,42.72,10.568,7.4,19.095,14.58,1.953,0.736,6.55,6.9,4.2,7.838,24.976,224.4
Mon 02 Dec 2019 06:00,0.022,0.32,2.391,1.312,3.712,17.872,0.19,13.048,14.304,15.3,5.744,4.224,4.808,41.856,6.88,0.8,62.6,20.976,42.432,0.24,7.359,19.12,15.396,1.677,0.736,6.55,6.84,4.192,7.775,24.784,235
Mon 02 Dec 2019 06:30,0.02,0.656,2.376,1.216,3.198,17.865,0.191,10.632,6.559,15.4,6.56,4.288,9.312,43.615,6.816,0.72,85.144,20.92,41.888,12.824,7.328,19.112,19.608,2.066,0.728,6.53,8.5,4.188,1.311,24.816,241.9
Mon 02 Dec 2019 07:00,0.022,0.279,2.407,1.152,3.52,17.916,29.616,10.24,11.936,15.3,6.664,4.256,16.175,37.344,6.816,0.74,101.568,20.952,41.92,0.24,7.343,19.032,26.056,2.875,0.728,6.54,49.46,4.16,0.576,31.768,238.6
Mon 02 Dec 2019 07:30,9.272,0.703,2.398,3.456,9.184,1.227,12.239,12.896,8.192,15.6,6.08,4.255,7.391,38.208,6.784,0.78,106.016,21.112,41.504,20.295,7.408,19.032,30.568,3.273,0.736,6.55,88.12,4.66,0.576,45.44,237.8
Mon 02 Dec 2019 08:00,23.388,0.832,2.391,12.063,3.36,17.852,0.238,13.255,11.584,15.2,4.904,4.224,7.12,32.735,6.848,0.74,90.296,21.264,40.064,15.336,7.328,19.056,36.408,2.817,0.736,2.01,87.64,4.236,0.704,60.92,244.3
Mon 02 Dec 2019 08:30,6.566,8.655,2.36,11.776,3.807,17.699,0.271,13.472,11.199,15.2,4.103,4.256,15.735,32.512,11.52,0.74,114.176,21.272,41.214,4.4,7.736,19.152,36.788,2.68,0.728,0.05,87.78,8.468,0.576,34.576,242.4
Mon 02 Dec 2019 09:00,0.022,25.504,2.352,11.904,25.792,17.836,0.238,10.808,12.8,15.2,3.496,4.127,17.784,32.286,48.928,0.7,94.16,21.272,42.88,13.352,7.352,27.248,37.716,3.432,0.736,0.04,87.78,31.516,0.575,40.584,245.5
Mon 02 Dec 2019 09:30,0.022,25.911,2.288,1.28,36.736,17.907,0.271,9.975,11.104,15.1,3.36,4.352,11.456,32.992,56,0.76,90.28,21.232,42.462,12.943,16.896,42.016,33.08,2.933,0.736,0.05,88.06,31.968,0.672,29.704,256.9
Mon 02 Dec 2019 10:00,0.022,25.568,2.376,1.152,36.256,17.779,0.238,13.544,12.063,15.2,3.496,15.168,15.519,31.744,57.279,0.7,85.536,21.191,42.112,5.616,36.488,42.072,33.216,18.066,0.736,0.04,87.74,32.024,0.575,31.048,262.5
Mon 02 Dec 2019 10:30,0.022,32.104,2.264,1.184,36.064,17.544,30.032,14.08,9.28,15.3,3.376,19.904,3.399,32.158,56.544,0.7,88.04,21.223,42.08,8.96,36.352,42.055,32.784,76.423,36.792,0.05,87.72,32.252,14.304,35.928,267.4
Mon 02 Dec 2019 11:00,11.602,33.48,2.256,1.216,36.192,17.906,42.335,11.6,8.448,15.3,3.232,19.36,2.815,30.782,57.568,0.66,88.816,21.127,42.399,14.407,40.159,42.04,30.152,52.058,53.664,0.05,86.04,32.7,16.415,34.456,274.6
Mon 02 Dec 2019 11:30,23.386,33.4,2.192,1.12,36.096,17.996,42.238,9.216,13.28,15.2,3.064,18.88,2.632,32.864,57.344,0.76,92.584,21.199,42.656,16.56,37.096,42.048,30.412,64.059,53.856,0.04,92.1,32.6,17.024,57.632,277.8
Mon 02 Dec 2019 12:00,23.348,33.672,1.999,1.183,36.16,17.921,42.048,12.872,8.991,15.2,3.024,18.304,2.767,30.271,40.416,0.68,71.528,21.16,41.632,6.984,36.712,42.056,27.46,82.293,53.848,0.05,85.02,32.7,16.992,42.32,285.4
Mon 02 Dec 2019 12:30,23.358,33.583,2.032,1.216,36.128,17.832,41.824,13.728,14.016,15.2,3.16,18.688,2.88,30.592,27.327,0.7,69.776,21.232,41.824,13.376,40.736,42.088,25.796,82.352,53.832,0.05,15.28,30.832,17.088,52.008,292.1
Mon 02 Dec 2019 13:00,23.298,33.904,1.424,1.184,36.095,17.658,2.159,12.928,6.304,15.3,2.936,19.456,2.632,36.192,20.16,0.68,73.016,22.184,42.432,13.831,37.48,42.023,25.76,82.527,53.632,0.04,9.9,4.368,17.12,66.768,297.5
Mon 02 Dec 2019 13:30,23.34,33.664,0.887,1.152,37.184,17.51,0.255,9.976,13.311,16.4,2.744,18.88,2.584,28.032,9.376,157.68,72.28,23.208,42.592,15.087,37.624,42.071,25.048,28.88,53.8,0.05,68.68,4.284,17.056,67.032,301.9
Mon 02 Dec 2019 14:00,23.348,33.519,0.592,4,38.047,17.938,0.238,10.192,9.567,16.6,2.839,19.008,2.6,30.175,9.44,224.22,70.48,23.175,42.496,9.392,40.648,42.12,25.66,2.361,53.776,0.05,76.66,4.52,16.928,56.536,300.2
Mon 02 Dec 2019 14:30,23.322,0.19,1.176,9.888,39.648,17.949,0.271,14.248,10.047,16.9,2.783,19.2,2.687,28.863,6.976,221.94,59.096,23.048,42.368,4.864,33.783,39.984,22.252,2.603,53.736,0.04,75.86,4.348,24.8,41.344,297.4
Mon 02 Dec 2019 15:00,0.822,0.703,0.559,1.216,51.103,17.918,0.19,12.664,9.664,16.5,3.016,17.888,7.792,29.279,6.592,0.72,27.776,23.079,41.984,21.032,10.104,19.152,22.084,2.632,53.592,0.05,19.22,4.036,25.631,25.544,289.5
Mon 02 Dec 2019 15:30,0.022,0.168,1.239,1.119,52.192,17.895,0.238,11.608,6.783,16.6,3.295,4.288,15.136,28.256,7.072,176.26,29.424,23.063,41.824,9.28,12.335,19.152,23.848,2.463,53.648,0.05,64.56,4.1,25.44,8.664,284.1
Mon 02 Dec 2019 16:00,0.022,0.168,1.895,1.216,50.911,17.803,0.222,11.048,12.607,16.5,3.159,4.288,15.144,26.399,6.688,233.2,24.632,23.032,41.376,10.455,9.44,19.12,23.24,2.86,53.568,0.04,75.46,4.052,25.662,21.632,279
Mon 02 Dec 2019 16:30,0.02,0.168,0.303,1.087,51.071,17.67,0.271,11.08,6.334,16.5,3.719,4.319,16.584,24.832,6.943,233.44,27.048,23.087,41.344,12.112,8.64,19.096,20.956,2.696,18.352,0.05,74.74,4.424,17.92,9.904,277.7
Mon 02 Dec 2019 17:00,0.022,0.168,0.616,1.216,51.071,17.529,0.222,13.32,11.967,16.4,3.72,4.255,12.768,19.903,6.496,233.24,90.136,23.08,41.44,15.944,12.256,19.056,22.292,1.773,0.768,0.04,75.44,4.048,17.024,22.592,272.6
